trial,method,candidate_indices,selected_global_indices,built_edges,trains_used,tickets_connected,candidate_tickets,unconnected_candidates,ticket_coverage_rate,candidate_ticket_points,unconnected_candidate_points,printed_points_coverage_rate,predicted_ticket_value,printed_ticket_points,route_points,total_points,ticket_points_per_train,total_points_per_train,points_per_train,mean_blocked_ticket_points,worst_blocked_ticket_points,mean_blocked_retention,worst_blocked_retention
59,Learned revised,"0,7,12,16,19,20,21,28,31,36,37,45","21,31,16,45,12,19,20,28",Amsterdam--Bruxelles | Amsterdam--Essen | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Sevastopol | Budapest--Sarajevo | Budapest--Wien | Erzurum--Sevastopol | Essen--Khobenhaven | Pamplona--Paris | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,107.0,34.0,0.6822429906542056,73.55627623206253,73.0,62.0,135.0,1.6590909090909092,3.0681818181818183,3.0681818181818183,70.6,66.0,0.9671232876712328,0.9041095890410958
60,Original baseline,"3,6,8,10,13,14,17,21,25,30,31,42","14,10,30,31,6,21,17,25",Amsterdam--Bruxelles | Amsterdam--Essen | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Barcelona--Pamplona | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Smyrna | Kyiv--Wilno | Marseille--Paris | Palermo--Roma | Pamplona--Paris,43.0,8.0,12.0,4.0,0.6666666666666666,110.0,50.0,0.5454545454545454,60.0,60.0,66.0,126.0,1.3953488372093024,2.9302325581395348,2.9302325581395348,51.8,34.0,0.8633333333333333,0.5666666666666667
60,Learned revised,"3,6,8,10,13,14,17,21,25,30,31,42","14,10,30,31,6,21,17,25",Amsterdam--Bruxelles | Amsterdam--Essen | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Barcelona--Pamplona | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Smyrna | Kyiv--Wilno | Marseille--Paris | Palermo--Roma | Pamplona--Paris,43.0,8.0,12.0,4.0,0.6666666666666666,110.0,50.0,0.5454545454545454,58.96719146616934,60.0,66.0,126.0,1.3953488372093024,2.9302325581395348,2.9302325581395348,51.8,34.0,0.8633333333333333,0.5666666666666667
61,Original baseline,"3,4,6,8,12,13,18,24,30,32,38,42","38,4,6,8,3,18,24",Athina--Brindisi | Athina--Sofia | Berlin--Danzic | Berlin--Essen | Brindisi--Roma | Bucuresti--Kyiv | Bucuresti--Sofia | Danzic--Riga | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Moskva--Petrograd | Petrograd--Wilno | Riga--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,111.0,46.0,0.5855855855855856,65.0,65.0,65.0,130.0,1.4772727272727273,2.9545454545454546,2.9545454545454546,65.0,65.0,1.0,1.0
61,Learned revised,"3,4,6,8,12,13,18,24,30,32,38,42","38,4,6,8,3,18,24",Athina--Brindisi | Athina--Sofia | Berlin--Danzic | Berlin--Essen | Brindisi--Roma | Bucuresti--Kyiv | Bucuresti--Sofia | Danzic--Riga | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Moskva--Petrograd | Petrograd--Wilno | Riga--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,111.0,46.0,0.5855855855855856,66.47355782635346,65.0,65.0,130.0,1.4772727272727273,2.9545454545454546,2.9545454545454546,65.0,65.0,1.0,1.0
62,Original baseline,"0,7,11,13,20,21,25,30,34,40,43,44","21,25,44,11,13,20,7",Amsterdam--Bruxelles | Amsterdam--Essen | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bruxelles--Paris | Cadiz--Madrid | Essen--Khobenhaven | Khobenhaven--Stockholm | Madrid--Pamplona | Marseille--Paris | Marseille--Zurich | Pamplona--Paris | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,132.0,61.0,0.5378787878787878,71.0,71.0,60.0,131.0,1.6136363636363635,2.977272727272727,2.977272727272727,63.8,35.0,0.8985915492957746,0.49295774647887325
62,Learned revised,"0,7,11,13,20,21,25,30,34,40,43,44","21,25,44,11,13,20,7",Amsterdam--Bruxelles | Amsterdam--Essen | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bruxelles--Paris | Cadiz--Madrid | Essen--Khobenhaven | Khobenhaven--Stockholm | Madrid--Pamplona | Marseille--Paris | Marseille--Zurich | Pamplona--Paris | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,132.0,61.0,0.5378787878787878,72.0343472685376,71.0,60.0,131.0,1.6136363636363635,2.977272727272727,2.977272727272727,63.8,35.0,0.8985915492957746,0.49295774647887325
63,Original baseline,"4,8,10,20,21,23,26,29,33,34,38,42","23,38,4,29,26,34,8",Berlin--Danzic | Brest--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Danzic--Riga | Erzurum--Sochi | Kyiv--Smolensk | Kyiv--Wilno | Marseille--Paris | Moskva--Smolensk | Petrograd--Wilno | Riga--Wilno | Rostov--Sochi | Sevastopol--Sochi,43.0,7.0,12.0,5.0,0.5833333333333334,103.0,47.0,0.5436893203883495,56.0,56.0,63.0,119.0,1.302325581395349,2.7674418604651163,2.7674418604651163,56.0,56.0,1.0,1.0
63,Learned revised,"4,8,10,20,21,23,26,29,33,34,38,42","38,4,29,26,34,8,23",Berlin--Danzic | Brest--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Danzic--Riga | Erzurum--Sochi | Kyiv--Smolensk | Kyiv--Wilno | Marseille--Paris | Moskva--Smolensk | Petrograd--Wilno | Riga--Wilno | Rostov--Sochi | Sevastopol--Sochi,43.0,7.0,12.0,5.0,0.5833333333333334,103.0,47.0,0.5436893203883495,56.240138977109886,56.0,63.0,119.0,1.302325581395349,2.7674418604651163,2.7674418604651163,56.0,56.0,1.0,1.0
64,Original baseline,"0,4,7,15,16,19,20,30,35,38,41,44","38,4,16,41,7,19,20,0",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Danzic--Riga | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno | Venezia--Zagrab | Wien--Zagrab,42.0,8.0,12.0,4.0,0.6666666666666666,122.0,40.0,0.6721311475409836,82.0,82.0,58.0,140.0,1.9523809523809523,3.3333333333333335,3.3333333333333335,68.2,34.0,0.8317073170731708,0.4146341463414634
64,Learned revised,"0,4,7,15,16,19,20,30,35,38,41,44","38,4,16,41,7,19,20,0",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Danzic--Riga | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno | Venezia--Zagrab | Wien--Zagrab,42.0,8.0,12.0,4.0,0.6666666666666666,122.0,40.0,0.6721311475409836,82.7730563343408,82.0,58.0,140.0,1.9523809523809523,3.3333333333333335,3.3333333333333335,68.2,34.0,0.8317073170731708,0.4146341463414634
65,Original baseline,"2,5,10,12,17,20,23,33,37,38,40,42","23,17,42,12,20,37,10",Athina--Brindisi | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Brindisi--Roma | Bruxelles--Frankfurt | Bruxelles--Paris | Lisboa--Madrid | Marseille--Paris | Marseille--Roma | Wien--Zagrab,43.0,7.0,12.0,5.0,0.5833333333333334,115.0,51.0,0.5565217391304348,64.0,64.0,60.0,124.0,1.4883720930232558,2.883720930232558,2.883720930232558,54.2,23.0,0.846875,0.359375
65,Learned revised,"2,5,10,12,17,20,23,33,37,38,40,42","38,23,17,40,33",Athina--Palermo | Athina--Sofia | Barcelona--Marseille | Brest--Paris | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Kyiv--Wilno | Marseille--Paris | Moskva--Petrograd | Petrograd--Wilno,42.0,5.0,12.0,7.0,0.4166666666666667,115.0,69.0,0.4,45.372666102912255,46.0,71.0,117.0,1.0952380952380953,2.7857142857142856,2.7857142857142856,46.0,46.0,1.0,1.0
66,Original baseline,"0,1,3,6,8,11,14,16,17,24,40,41","14,0,40,6,41",Athina--Palermo | Athina--Smyrna | Brest--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Petrograd | Moskva--Smolensk | Palermo--Roma | Paris--Zurich | Roma--Venezia | Venezia--Zurich,42.0,5.0,12.0,7.0,0.4166666666666667,132.0,63.0,0.5227272727272727,69.0,69.0,64.0,133.0,1.6428571428571428,3.1666666666666665,3.1666666666666665,55.2,0.0,0.8,0.0
66,Learned revised,"0,1,3,6,8,11,14,16,17,24,40,41","14,0,40,6,41",Athina--Palermo | Athina--Smyrna | Brest--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Petrograd | Moskva--Smolensk | Palermo--Roma | Paris--Zurich | Roma--Venezia | Venezia--Zurich,42.0,5.0,12.0,7.0,0.4166666666666667,132.0,63.0,0.5227272727272727,69.28889184577179,69.0,64.0,133.0,1.6428571428571428,3.1666666666666665,3.1666666666666665,55.2,0.0,0.8,0.0
67,Original baseline,"0,2,12,16,18,19,20,21,30,31,32,43","16,12,20,18,0,43,30,31,19",Angora--Constantinople | Athina--Smyrna | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bucuresti--Budapest | Bucuresti--Constantinople | Bucuresti--Sofia | Budapest--Wien | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Paris | Roma--Venezia | Venezia--Zagrab | Wien--Zagrab,43.0,9.0,12.0,3.0,0.75,104.0,22.0,0.7884615384615384,82.0,82.0,54.0,136.0,1.9069767441860466,3.1627906976744184,3.1627906976744184,67.8,37.0,0.8268292682926829,0.45121951219512196
67,Learned revised,"0,2,12,16,18,19,20,21,30,31,32,43","21,16,12,19,20,43,18,0,30",Amsterdam--Bruxelles | Amsterdam--London | Angora--Constantinople | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Constantinople | Bucuresti--Sofia | Budapest--Wien | Edinburgh--London | Pamplona--Paris | Roma--Venezia | Venezia--Zagrab | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,104.0,20.0,0.8076923076923077,85.16387854673981,84.0,59.0,143.0,1.8666666666666667,3.1777777777777776,3.1777777777777776,73.6,39.0,0.8761904761904761,0.4642857142857143
68,Original baseline,"4,11,15,20,21,25,29,30,33,39,40,42","4,40,33,29,15",Athina--Palermo | Athina--Sofia | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Dieppe--Paris | Kyiv--Smolensk | Kyiv--Wilno | Madrid--Pamplona | Moskva--Smolensk | Pamplona--Paris | Riga--Wilno | Sevastopol--Sochi,44.0,5.0,12.0,7.0,0.4166666666666667,112.0,61.0,0.45535714285714285,51.0,51.0,71.0,122.0,1.1590909090909092,2.772727272727273,2.772727272727273,49.4,43.0,0.9686274509803922,0.8431372549019608
68,Learned revised,"4,11,15,20,21,25,29,30,33,39,40,42","21,15,11,42,25,39,20,4,33",Amsterdam--Bruxelles | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Sofia | Budapest--Wien | Danzic--Riga | Dieppe--Paris | Essen--Frankfurt | Lisboa--Madrid | Madrid--Pamplona | Marseille--Zurich | Pamplona--Paris | Paris--Zurich | Wien--Zagrab,44.0,9.0,12.0,3.0,0.75,112.0,33.0,0.7053571428571429,79.8864610895533,79.0,57.0,136.0,1.7954545454545454,3.090909090909091,3.090909090909091,63.8,36.0,0.8075949367088607,0.45569620253164556
69,Original baseline,"7,10,12,13,15,16,23,24,27,28,29,33","23,13,12,27,15,24,7,33",Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Budapest--Sarajevo | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Munchen--Zurich | Sarajevo--Sofia | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,95.0,32.0,0.6631578947368421,63.0,63.0,59.0,122.0,1.4318181818181819,2.772727272727273,2.772727272727273,63.0,63.0,1.0,1.0
69,Learned revised,"7,10,12,13,15,16,23,24,27,28,29,33","23,13,12,27,15,24,7,33",Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Budapest--Sarajevo | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Munchen--Zurich | Sarajevo--Sofia | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,95.0,32.0,0.6631578947368421,62.658828349484956,63.0,59.0,122.0,1.4318181818181819,2.772727272727273,2.772727272727273,63.0,63.0,1.0,1.0
70,Original baseline,"0,2,5,6,7,12,17,23,28,34,36,41","23,17,41,7,12,6",Amsterdam--Bruxelles | Athina--Sarajevo | Barcelona--Marseille | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Sarajevo | Budapest--Wien | Danzic--Riga | Marseille--Paris | Petrograd--Riga | Riga--Wilno,44.0,6.0,12.0,6.0,0.5,115.0,49.0,0.5739130434782609,66.0,66.0,65.0,131.0,1.5,2.977272727272727,2.977272727272727,58.0,26.0,0.8787878787878788,0.3939393939393939
70,Learned revised,"0,2,5,6,7,12,17,23,28,34,36,41","23,17,34,2,12,41,7",Amsterdam--Bruxelles | Angora--Erzurum | Barcelona--Marseille | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Erzurum--Sochi | Frankfurt--Munchen | Kharkov--Rostov | Marseille--Paris | Munchen--Wien | Petrograd--Wilno | Rostov--Sochi | Warzawa--Wien | Warzawa--Wilno,42.0,7.0,12.0,5.0,0.5833333333333334,115.0,45.0,0.6086956521739131,70.19283605272614,70.0,59.0,129.0,1.6666666666666667,3.0714285714285716,3.0714285714285716,62.0,30.0,0.8857142857142857,0.42857142857142855
71,Original baseline,"5,7,8,23,25,29,30,32,33,35,37,45","23,25,32,5,8,7",Amsterdam--Frankfurt | Berlin--Essen | Berlin--Wien | Brest--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Khobenhaven--Stockholm | Marseille--Paris | Moskva--Petrograd | Petrograd--Stockholm | Petrograd--Wilno,41.0,6.0,12.0,6.0,0.5,105.0,51.0,0.5142857142857142,54.0,54.0,68.0,122.0,1.3170731707317074,2.975609756097561,2.975609756097561,51.6,42.0,0.9555555555555556,0.7777777777777778
71,Learned revised,"5,7,8,23,25,29,30,32,33,35,37,45","23,25,32,33,30,45,5",Angora--Erzurum | Angora--Smyrna | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Wien | Brest--Paris | Budapest--Sarajevo | Budapest--Wien | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Khobenhaven--Stockholm | Marseille--Paris | Sarajevo--Sofia,40.0,7.0,12.0,5.0,0.5833333333333334,105.0,44.0,0.580952380952381,58.59657924637964,61.0,52.0,113.0,1.525,2.825,2.825,55.8,35.0,0.9147540983606557,0.5737704918032787
72,Original baseline,"0,7,11,12,16,20,21,22,25,26,32,40","16,12,20,22,0,7,21,25,32",Amsterdam--Frankfurt | Berlin--Frankfurt | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Constantinople | Bucuresti--Kyiv | Budapest--Wien | Dieppe--London | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Kyiv--Wilno | Marseille--Paris | Pamplona--Paris | Venezia--Zagrab | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,108.0,36.0,0.6666666666666666,72.0,72.0,62.0,134.0,1.6,2.977777777777778,2.977777777777778,60.0,38.0,0.8333333333333334,0.5277777777777778
72,Learned revised,"0,7,11,12,16,20,21,22,25,26,32,40","21,25,22,12,20,7,16,0,11",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Constantinople | Budapest--Wien | Madrid--Pamplona | Marseille--Paris | Marseille--Zurich | Pamplona--Paris | Venezia--Zagrab | Warzawa--Wilno | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,108.0,33.0,0.6944444444444444,76.56149359858131,75.0,62.0,137.0,1.6666666666666667,3.0444444444444443,3.0444444444444443,72.0,60.0,0.96,0.8
73,Original baseline,"0,5,6,7,14,16,21,23,28,30,33,34","14,30,0,6,7,16,21",Amsterdam--Frankfurt | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Frankfurt | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Wilno | Munchen--Venezia | Palermo--Roma | Pamplona--Paris | Roma--Venezia,43.0,7.0,12.0,5.0,0.5833333333333334,96.0,35.0,0.6354166666666666,61.0,61.0,64.0,125.0,1.4186046511627908,2.9069767441860463,2.9069767441860463,39.4,7.0,0.6459016393442623,0.11475409836065574
73,Learned revised,"0,5,6,7,14,16,21,23,28,30,33,34","23,21,14,0,30,6,7",Amsterdam--Bruxelles | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Brest--Paris | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kyiv--Wilno | Marseille--Paris | Marseille--Roma | Palermo--Roma | Pamplona--Paris | Roma--Venezia,45.0,7.0,12.0,5.0,0.5833333333333334,96.0,36.0,0.625,60.206941077330555,60.0,71.0,131.0,1.3333333333333333,2.911111111111111,2.911111111111111,49.4,14.0,0.8233333333333334,0.23333333333333334
74,Original baseline,"0,4,6,7,16,19,22,27,28,33,38,41","38,4,6,33,16,41,7,22,19",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno,44.0,9.0,12.0,3.0,0.75,114.0,26.0,0.7719298245614035,88.0,88.0,62.0,150.0,2.0,3.409090909090909,3.409090909090909,72.8,40.0,0.8272727272727273,0.45454545454545453
74,Learned revised,"0,4,6,7,16,19,22,27,28,33,38,41","38,4,6,33,16,41,7,22,19",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno,44.0,9.0,12.0,3.0,0.75,114.0,26.0,0.7719298245614035,88.96087545646242,88.0,62.0,150.0,2.0,3.409090909090909,3.409090909090909,72.8,40.0,0.8272727272727273,0.45454545454545453
75,Original baseline,"5,8,9,13,19,28,34,35,38,39,41,43","38,8,41,9,35,19,13,34",Berlin--Frankfurt | Berlin--Warzawa | Brest--Paris | Bruxelles--Frankfurt | Danzic--Warzawa | Erzurum--Sochi | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Wilno | Moskva--Petrograd | Moskva--Smolensk | Munchen--Venezia | Petrograd--Wilno | Rostov--Sochi | Warzawa--Wilno,41.0,8.0,12.0,4.0,0.6666666666666666,124.0,45.0,0.6370967741935484,79.0,79.0,55.0,134.0,1.9268292682926829,3.268292682926829,3.268292682926829,69.0,37.0,0.8734177215189873,0.46835443037974683
75,Learned revised,"5,8,9,13,19,28,34,35,38,39,41,43","38,8,9,41,35,19,13,34",Berlin--Frankfurt | Berlin--Warzawa | Brest--Paris | Bruxelles--Frankfurt | Danzic--Warzawa | Erzurum--Sochi | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Wilno | Moskva--Petrograd | Moskva--Smolensk | Munchen--Venezia | Petrograd--Wilno | Rostov--Sochi | Warzawa--Wilno,41.0,8.0,12.0,4.0,0.6666666666666666,124.0,45.0,0.6370967741935484,79.42999338899602,79.0,55.0,134.0,1.9268292682926829,3.268292682926829,3.268292682926829,69.0,37.0,0.8734177215189873,0.46835443037974683
76,Original baseline,"1,6,11,13,15,18,20,31,34,39,42,44","15,11,13,20,39,1,42,18,44",Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brest--Dieppe | Budapest--Wien | Budapest--Zagrab | Cadiz--Lisboa | Dieppe--London | Dieppe--Paris | Essen--Khobenhaven | Khobenhaven--Stockholm | Lisboa--Madrid | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,43.0,9.0,12.0,3.0,0.75,118.0,21.0,0.8220338983050848,97.0,97.0,53.0,150.0,2.255813953488372,3.488372093023256,3.488372093023256,85.6,40.0,0.8824742268041237,0.41237113402061853
76,Learned revised,"1,6,11,13,15,18,20,31,34,39,42,44","34,31,6,15,11,13,20,39,1,18",Athina--Smyrna | Athina--Sofia | Berlin--Wien | Brest--Dieppe | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Erzurum--Sochi | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Rostov--Sochi | Venezia--Zagrab | Venezia--Zurich,45.0,10.0,12.0,2.0,0.8333333333333334,118.0,41.0,0.652542372881356,77.87196402603175,77.0,56.0,133.0,1.711111111111111,2.9555555555555557,2.9555555555555557,72.8,61.0,0.9454545454545454,0.7922077922077922
77,Original baseline,"3,10,11,24,27,29,30,36,39,43,44,45","3,45,29,24,43,36",Athina--Brindisi | Berlin--Essen | Berlin--Warzawa | Brindisi--Roma | Dieppe--London | Dieppe--Paris | Edinburgh--London | Erzurum--Sochi | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Warzawa | Paris--Zurich | Roma--Venezia | Rostov--Sochi | Venezia--Zurich,44.0,6.0,12.0,6.0,0.5,129.0,56.0,0.5658914728682171,73.0,73.0,62.0,135.0,1.6590909090909092,3.0681818181818183,3.0681818181818183,73.0,73.0,1.0,1.0
77,Learned revised,"3,10,11,24,27,29,30,36,39,43,44,45","24,43,36,10,30,45,39",Angora--Erzurum | Angora--Smyrna | Athina--Brindisi | Athina--Smyrna | Brindisi--Roma | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Paris--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,40.0,7.0,12.0,5.0,0.5833333333333334,129.0,55.0,0.5736434108527132,73.77849806814287,74.0,51.0,125.0,1.85,3.125,3.125,67.2,40.0,0.9081081081081082,0.5405405405405406
78,Original baseline,"1,4,9,14,16,27,31,34,35,39,43,44","14,31,4,16,9,43",Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Smyrna | Danzic--Riga | Edinburgh--London | Kyiv--Wilno | Riga--Wilno | Smolensk--Wilno,45.0,6.0,12.0,6.0,0.5,121.0,56.0,0.5371900826446281,65.0,65.0,68.0,133.0,1.4444444444444444,2.9555555555555557,2.9555555555555557,51.4,31.0,0.7907692307692308,0.47692307692307695
78,Learned revised,"1,4,9,14,16,27,31,34,35,39,43,44","14,31,34,16,4,9,35",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Budapest--Wien | Constantinople--Smyrna | Danzic--Riga | Danzic--Warzawa | Erzurum--Sochi | Kyiv--Smolensk | Rostov--Sochi,44.0,7.0,12.0,5.0,0.5833333333333334,121.0,66.0,0.45454545454545453,54.290720225639944,55.0,66.0,121.0,1.25,2.75,2.75,49.8,42.0,0.9054545454545454,0.7636363636363637
79,Original baseline,"2,3,4,10,14,18,19,20,24,36,43,44","14,10,43,18,24,20,19,36",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Berlin--Frankfurt | Brindisi--Roma | Constantinople--Smyrna | Edinburgh--London | Frankfurt--Munchen | Frankfurt--Paris | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,44.0,8.0,12.0,4.0,0.6666666666666666,126.0,51.0,0.5952380952380952,75.0,75.0,62.0,137.0,1.7045454545454546,3.1136363636363638,3.1136363636363638,53.4,38.0,0.712,0.5066666666666667
79,Learned revised,"2,3,4,10,14,18,19,20,24,36,43,44","14,10,3,18,43,19,24",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Danzic--Warzawa | Edinburgh--London | Kyiv--Warzawa | Palermo--Roma,45.0,7.0,12.0,5.0,0.5833333333333334,126.0,54.0,0.5714285714285714,72.0344130604912,72.0,71.0,143.0,1.6,3.1777777777777776,3.1777777777777776,62.8,26.0,0.8722222222222222,0.3611111111111111
80,Original baseline,"1,2,6,9,17,20,22,23,27,33,37,43","23,17,27,1,43,9",Amsterdam--Bruxelles | Amsterdam--London | Athina--Sarajevo | Barcelona--Marseille | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Kyiv | Budapest--Sarajevo | Budapest--Wien | Edinburgh--London | Frankfurt--Munchen | Kyiv--Smolensk | Marseille--Paris | Munchen--Wien,44.0,6.0,12.0,6.0,0.5,113.0,46.0,0.5929203539823009,67.0,67.0,69.0,136.0,1.5227272727272727,3.090909090909091,3.090909090909091,56.6,15.0,0.8447761194029851,0.22388059701492538
80,Learned revised,"1,2,6,9,17,20,22,23,27,33,37,43","23,17,27,20,9,1,22,37",Amsterdam--Bruxelles | Amsterdam--London | Barcelona--Marseille | Berlin--Frankfurt | Brest--Paris | Brindisi--Roma | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Kyiv | Budapest--Wien | Budapest--Zagrab | Frankfurt--Munchen | Kyiv--Smolensk | Marseille--Paris | Munchen--Venezia | Roma--Venezia | Venezia--Zagrab,43.0,8.0,12.0,4.0,0.6666666666666666,113.0,47.0,0.584070796460177,65.64244378854997,66.0,61.0,127.0,1.5348837209302326,2.953488372093023,2.953488372093023,57.0,28.0,0.8636363636363636,0.42424242424242425
